id;name;website_url;weekly_visits;countries;fiats;blog_url;twitter_url;date_launched;status;
171;Luno;https://www.luno.com/en/exchange;381361;;AUD,EUR,GBP,IDR,MYR,GNG,SGD,UGX,ZAR,ZMW;https://www.luno.com/blog/en/;;2017-02-11T00:00:00.000Z;active
174;Coinone;https://coinone.co.kr/;641026;;KRW;;https://twitter.com/CoinoneOfficial;2014-06-11T00:00:00.000Z;active
191;Bisq;https://bisq.network/;49586;;;https://bisq.network/blog/;https://twitter.com/bisq_network;2014-12-11T00:00:00.000Z;active
194;Korbit;https://www.korbit.co.kr;80245;;KRW;;;2013-07-25T00:00:00.000Z;active
200;Bithumb;https://www.bithumb.com/;1130397;;KRW;https://blog.naver.com/bithumb_official;https://twitter.com/BithumbOfficial;2014-01-01T00:00:00.000Z;active
201;Lykke Exchange;https://trade.lykke.com/;2418;;USD,EUR,CHF,GBP;https://www.lykke.com/city/blog;https://twitter.com/lykke;2016-06-29T00:00:00.000Z;active
209;Kuna;https://kuna.io;82488;;USD,RUB,UAH;https://investors.kuna.io/;https://twitter.com/KunaExchange;2016-03-12T00:00:00.000Z;active
213;Mercatox;https://mercatox.com/;64151;;;;https://twitter.com/MercatoxCom;2015-10-12T00:00:00.000Z;active
215;P2PB2B;https://p2pb2b.io/;339230;;;;https://twitter.com/p2pb2b;2018-01-01T00:00:00.000Z;active
219;Tidex;https://tidex.com/;8530;;;https://medium.com/tidex;https://twitter.com/tidex_exchange;2017-10-18T00:00:00.000Z;active
221;Heat Wallet;https://heatwallet.com/;295;;;;;2016-02-08T00:00:00.000Z;active
223;FreiExchange;https://freiexchange.com/;54055;;;;https://twitter.com/fed_fab;2016-12-20T00:00:00.000Z;active
224;BTC Markets;https://btcmarkets.net/;234847;;AUD;;https://twitter.com/BTCMarkets;2013-11-22T00:00:00.000Z;active
225;Paribu;https://www.paribu.com/;1121517;;TRY;;https://twitter.com/paribucom;2017-02-14T00:00:00.000Z;active
228;BTC-Alpha;https://btc-alpha.com/;172596;;USD,EUR;;;2016-03-01T00:00:00.000Z;active
232;Coingi;https://coingi.com/;589;;USD,EUR,CZK;;https://twitter.com/coingi;2014-08-01T00:00:00.000Z;active
234;RippleFox;https://ripplefox.com/;225;;;;;2014-05-01T00:00:00.000Z;active
235;Gatehub;https://www.gatehub.net/;31042;;USD,EUR;http://blog.gatehub.net/;https://twitter.com/GateHub;2014-11-01T00:00:00.000Z;active
242;COSS;https://www.coss.io/;2511;;;https://coss.io/news;https://twitter.com/cosscrypto;2017-04-01T00:00:00.000Z;active
243;BtcTurk | Pro;https://pro.btcturk.com/;625147;;TRY;https://medium.com/@btcturk;https://twitter.com/btcturkpro;2013-07-02T00:00:00.000Z;active
245;STEX;https://www.stex.com/;22042;;;;https://twitter.com/stexExchangeR;2017-09-01T00:00:00.000Z;active
246;Waves Exchange;https://waves.exchange/;223961;;;;https://twitter.com/waves_exchange;2016-06-01T00:00:00.000Z;active
248;Koinim;https://koinim.com/;9100;;TRY;http://blog.koinim.com/;;2013-04-01T00:00:00.000Z;active
250;Buda;https://www.buda.com;166874;;CLP,COP,PEN,ARS;https://www.buda.com/blog/;https://twitter.com/BudaPuntoCom;2015-04-21T00:00:00.000Z;active
252;BTC Trade UA;https://btc-trade.com.ua/;17923;;UAH;http://news.btc-trade.com.ua/;https://twitter.com/btc_trade_ua;2014-05-01T00:00:00.000Z;active
253;LocalTrade;https://localtrade.cc/;85248;;;;https://twitter.com/LocaltradeC;2017-11-04T00:00:00.000Z;active
257;Bitbank;https://bitbank.cc;318164;;JPY;https://blog.bitbank.cc/;https://twitter.com/bitbank_inc;2014-05-07T00:00:00.000Z;active
258;Mercado Bitcoin;https://www.mercadobitcoin.com.br/;480919;;BRL;https://blog.mercadobitcoin.com.br/;https://twitter.com/MercadoBitcoin;2013-06-12T00:00:00.000Z;active
261;Altcoin Trader;https://www.altcointrader.co.za/;317975;;ZAR;;https://twitter.com/AltCoinTraderSA;2014-07-01T00:00:00.000Z;active
267;Bancor Network;https://www.bancor.network/;51044;;;https://blog.bancor.network/;https://twitter.com/bancor;2017-01-01T00:00:00.000Z;active
270;Binance;https://www.binance.com/;34051317;;AED,ARS,AUD,AZN,BRL,CAD,CHF,CLP,COP,CZK,EGP,EUR,GBP,GHS,HKD,HRK,HUF,IDR,ILS,INR,ISK,JPY,KES,KRW,KZT,MXN,NGN,NOK,NZD,PEN,PHP,PLN,RON,RUB,SAR,SEK,SGD,THB,TRY,TWD,UAH,UGX,USD,UYU,VND,ZAR;;https://twitter.com/binance;2017-07-14T00:00:00.000Z;active
278;Bits Blockchain;https://bitsblockchain.com/;188;;;;;2017-11-23T00:00:00.000Z;active
280;Tidebit;https://www.tidebit.com/;1663;;HKD;;;2015-01-01T00:00:00.000Z;active
290;CryptoMarket;https://www.cryptomkt.com/;135685;;CLP,ARS,BRL;https://noticias.cryptomkt.com;https://twitter.com/cryptomkt;2017-01-01T00:00:00.000Z;active
294;OKX;https://www.okx.com/;42;SC;;;https://twitter.com/OKEx;2017-01-03T00:00:00.000Z;active
302;Gate.io;https://gate.io/;7090018;;KRW,EUR;;https://twitter.com/gate_io;2013-01-01T00:00:00.000Z;active
310;IDEX;https://idex.io;42800;;;https://medium.com/aurora-dao;https://twitter.com/idexio;2016-10-12T00:00:00.000Z;active
311;KuCoin;https://www.kucoin.com;4250751;;USD,AED,ARS,AUD,AGN,BGN,BRL,CAD,CHF,CLP,COP,CRC,CZK,DKK,DOP,EUR,GBP,GEL,HKD,HUF,ILS,INR,JPY,KRW,KZT,MAD,MDL,MXN,MYR,NAD,NGN,NOK,NZD,PEN,PHP,PLN,QAR,RON,RUB,SEK,SGD,TRY,TWD,UAH,USD,UYU,UZS,ZAR;https://www.kucoin.com/blog/en_US;https://twitter.com/kucoincom;2017-08-13T00:00:00.000Z;active
316;BitcoinTrade;https://www.bitcointrade.com.br/;23968;;BRL;;https://twitter.com/br_bitcointrade;2017-06-01T00:00:00.000Z;active
317;TOPBTC;https://topbtc.one/;466;;;;https://twitter.com/topbtc_exchange;2016-12-17T00:00:00.000Z;active
319;AEX;https://www.aex.com/;732237;;AUD,CAD,CZK,DKK,GBP,HKD,IDR,INR,MYR,NDK,NZD,PHP,PLN,RUB,SEK,SGD,THB,TRY,USD,VND;https://medium.com/@aexplus;https://twitter.com/aexplus;;active
320;CoinFalcon;https://coinfalcon.com/;7578;;EUR;https://coinfalcon.com/blog/;https://twitter.com/coinfalcon;2017-05-28T00:00:00.000Z;active
321;Coinut;https://coinut.com/;10903;;SGD;;https://twitter.com/coinut_exchange;2013-11-23T00:00:00.000Z;active
325;Satang Pro;https://satangcorp.com/exchange/;118121;;THB;;https://twitter.com/satangcorp;2017-11-01T00:00:00.000Z;active
326;ZB.COM;https://www.zb.com/;197815;;AED,CNY,RUB,UYU,USD,CAD,TWD,HUP,UZS,AUD,COP,NZD;https://www.zb.com/i/blog;https://twitter.com/Zb_group;2017-11-01T00:00:00.000Z;active
330;BigONE;https://big.one/;563351;;;https://bigone.zendesk.com/hc/en-us/sections/115000476773-Latest-News;https://twitter.com/BigONEexchange;2017-06-24T00:00:00.000Z;active
333;LBank;https://www.lbank.info/;1434880;;;https://medium.com/LBank;https://twitter.com/LBank_Exchange;2016-10-01T00:00:00.000Z;active
335;GOPAX;https://www.gopax.co.kr;87660;;KRW;;;2017-06-14T00:00:00.000Z;active
339;Bibox;https://www.bibox.com/;146264;;;https://www.linkedin.com/company/14405898;https://twitter.com/Bibox365;2017-11-01T00:00:00.000Z;active
343;CoinBene;https://www.coinbene.com/;17375;;;;https://twitter.com/coinbene;2017-09-20T00:00:00.000Z;active
350;CoinEx;https://www.coinex.com/;1029489;;;;https://twitter.com/coinexcom;2017-12-01T00:00:00.000Z;active
351;Upbit;https://upbit.com/;3124629;;KRW;;https://twitter.com/upbitglobal;2017-10-24T00:00:00.000Z;active
353;OTCBTC;https://otcbtc.com/;1264;;;https://medium.com/otcbtc;https://twitter.com/otcbtc;2017-10-01T00:00:00.000Z;active
354;TradeOgre;https://tradeogre.com/;702249;;;;;2018-01-01T00:00:00.000Z;active
360;C-Patex;https://c-patex.com/;10622;;;;https://twitter.com/c_patex;2014-11-01T00:00:00.000Z;active
362;CRXzone;https://www.crxzone.com/;351;;USD,SGD;https://www.crxzone.com/company/news;https://twitter.com/crxzone;2014-04-01T00:00:00.000Z;active
363;Fatbtc;https://www.fatbtc.com/;3980;;;;https://twitter.com/fatbtc;2014-05-01T00:00:00.000Z;active
364;Paymium;https://www.paymium.com/;8272;;EUR;;https://twitter.com/paymium;2010-05-01T00:00:00.000Z;active
367;DDEX;https://ddex.io/;1231;;;https://medium.com/ddex;https://twitter.com/ddexio2018;2017-12-12T00:00:00.000Z;active
369;RuDEX;https://rudex.org/;595;;;;https://twitter.com/team_rudex;2017-04-18T00:00:00.000Z;active
370;ZebPay;https://www.zebpay.com/;61932;;AUD,INR,SGD;;https://twitter.com/zebpay;2014-08-01T00:00:00.000Z;active
376;Bitbns;https://bitbns.com/;187672;;INR;https://medium.com/bitbns;https://twitter.com/bitbns;2017-11-01T00:00:00.000Z;active
378;Unocoin;https://www.unocoin.com/;21813;IN;;;https://twitter.com/unocoin;2011-09-01T00:00:00.000Z;active
380;LATOKEN;https://latoken.com/;185995;;USD,EUR,GBP,SGD,IDR;https://medium.com/@latoken;https://twitter.com/latokens;2017-07-01T00:00:00.000Z;active
382;Crex24;https://crex24.com/;268930;;;https://bitcointalk.org/index.php?topic=2101721.0;https://twitter.com/crex_24;2017-08-01T00:00:00.000Z;active
384;Bithesap;https://www.bithesap.com/;1624;;TRY;;https://twitter.com/bithesapcom;2017-12-01T00:00:00.000Z;active
385;Cryptonex;https://cryptonex.org;379;;USD,EUR,RUB,GBP,BRL;;https://twitter.com/Cryptonex_CNX;2017-10-01T00:00:00.000Z;active
391;CoinTiger;https://www.cointiger.com;82083;;;;https://twitter.com/CoinTigerEX;2017-12-01T00:00:00.000Z;active
392;B2BX;https://www.b2bx.exchange/;2327;;USD,EUR,GBP;https://www.b2bx.exchange/category/news/;https://twitter.com/b2bx_exchange;2018-01-01T00:00:00.000Z;active
398;DragonEX;https://dragonex.io;8473;;;;https://twitter.com/Dragonex_io;2017-11-02T00:00:00.000Z;active
400;Hotbit;https://www.hotbit.io/;1460107;;;;https://twitter.com/Hotbit_news;2018-01-14T00:00:00.000Z;active
401;Switcheo Network;https://switcheo.network;71;;;;https://twitter.com/SwitcheoNetwork;2018-03-31T00:00:00.000Z;active
402;Coinsuper;https://www.coinsuper.com/;226553;;;https://medium.com/coinsuper;https://twitter.com/Coinsuper_OFCL;2018-02-27T00:00:00.000Z;active
403;BitForex;https://www.bitforex.com;480372;;;;https://twitter.com/bitforexcom;2018-06-01T00:00:00.000Z;active
404;Kyber Network;https://kyber.network/;16704;;;;https://twitter.com/kybernetwork;2018-02-11T00:00:00.000Z;active
405;Coindeal;https://coindeal.com/;9330;;;;https://twitter.com/CoinDeal_;2018-03-01T00:00:00.000Z;active
406;BitMart;https://bitmart.com;959959;;USD,EUR;https://medium.com/@bitmart-exchange;https://twitter.com/BitMartExchange;2018-03-15T00:00:00.000Z;active
407;DigiFinex;https://www.digifinex.com/;2395739;;;;https://twitter.com/digifinex;2018-04-01T00:00:00.000Z;active
411;Tokenomy;https://tokenomy.com/;1450;;;https://medium.com/@tokenomy;https://twitter.com/tokenomy;2018-01-27T00:00:00.000Z;active
415;Bilaxy;https://bilaxy.com/;94963;;;;;2018-04-24T00:00:00.000Z;active
419;Graviex;https://graviex.net/;88708;;;;https://twitter.com/graviex_net;2018-02-06T00:00:00.000Z;active
421;IDCM;https://www.idcm.io/;5642;;;https://www.idcm.io/news/announcement;https://twitter.com/idcmofficial;2018-04-02T00:00:00.000Z;active
422;ABCC;https://abcc.com/;2659;;USD;;https://twitter.com/ABCCExOfficial;2018-04-28T00:00:00.000Z;active
424;Hoo;https://hoo.com/;135788;;;https://medium.com/@Hoo_exchange;https://twitter.com/hoo_exchange;2018-05-18T00:00:00.000Z;active
425;WazirX;https://wazirx.com/;2621501;;INR;https://blog.wazirx.com/;https://twitter.com/WazirXIndia;2018-03-08T00:00:00.000Z;active
427;Bitfront;https://www.bitfront.me/;59325;;USD;https://linecorp.com/en/pr/news/global/;https://twitter.com/bitfront_global;2018-07-12T00:00:00.000Z;active
430;ZBG;https://www.zbg.com/;13921;;;https://medium.com/@ZBGofficial;https://twitter.com/ZB_Global;2018-07-25T00:00:00.000Z;active
433;Bitrue;https://www.bitrue.com/;485771;;;;https://twitter.com/BitrueOfficial;2018-07-20T00:00:00.000Z;active
434;YunEx;https://yunex.io/;412;;;;https://twitter.com/YunEx_io;2018-01-01T00:00:00.000Z;active
436;Bitkub;https://www.bitkub.com/;1316617;;THB;https://medium.com/bitkub/thai/home;https://twitter.com/bitkubofficial;2018-02-14T00:00:00.000Z;active
438;Bgogo;https://bgogo.com/;1103;;;https://bgogohelp.zendesk.com/hc/en-us/categories/360000939012-Announcements;https://twitter.com/BgogoExchange;2018-05-28T00:00:00.000Z;active
440;Cryptology;https://cryptology.com/;173339;;USD,EUR;https://blog.cryptology.com/;https://twitter.com/Cryptologyexch;2018-01-01T00:00:00.000Z;active
442;Coinbit;https://www.coinbit.co.kr/;21465;;KRW;https://www.coinbit.co.kr/customer/main;https://twitter.com/coinbit_coinbit;2018-07-23T00:00:00.000Z;active
443;GDAC;https://www.gdac.com;22279;;KRW;https://blog.naver.com/official_gdac;;2018-08-12T00:00:00.000Z;active
446;TOKOK;https://www.tokok.com/;4321;;;https://www.weibo.com/tokokcom;https://twitter.com/tokokofficial;2018-06-30T00:00:00.000Z;active
452;Coineal;https://www.coineal.com/;10983;;;;https://twitter.com/CoinealExchange;2018-04-23T00:00:00.000Z;active
453;AscendEX (Bitmax);https://www.ascendex.com/;689478;;;https://medium.com/ascendex;https://twitter.com/AscendEX_Global;2018-07-01T00:00:00.000Z;active
456;PoloniDEX;https://poloniex.org/;21879;;;;https://twitter.com/PoloniDEX;2018-12-01T00:00:00.000Z;active
459;BW.com;https://www.bw.com/;30608;;;https://bwexchange.zendesk.com/hc/en-us;https://twitter.com/BWOfficial2;2017-01-01T00:00:00.000Z;active
460;Coinsbit;https://coinsbit.io/;1092104;;USD,EUR;;https://twitter.com/c0insbit;2018-08-21T00:00:00.000Z;active
463;Huobi Korea;https://www.huobi.co.kr/;1839;;KRW;;https://twitter.com/huobi_korea;2018-03-30T00:00:00.000Z;active
468;OceanEx;https://oceanex.pro/;14296;;;https://medium.com/@OceanEx/;https://twitter.com/OceanexOfficial;2018-11-01T00:00:00.000Z;active
477;ProBit Global;https://www.probit.com/en-us/;594675;;;https://medium.com/@ProBit_Exchange;https://twitter.com/ProBit_Exchange;2018-11-30T00:00:00.000Z;active
478;BHEX (BlueHelix Exchange);https://www.bhex.com/;942;;;;https://twitter.com/BHEXOfficial;2018-12-03T00:00:00.000Z;active
479;Dcoin;https://www.dcoin.com/;43423;;;https://medium.com/dcoin-exchange;https://twitter.com/dcoinexchange;2018-05-01T00:00:00.000Z;active
480;Cat.Ex;https://www.catex.io/;30623;;;https://www.catex.io/announcement;https://twitter.com/catexofficial;2018-08-13T00:00:00.000Z;active
481;Alterdice;https://alterdice.com/;8329;;;https://alterdice.com/news;https://twitter.com/AlterdiceSocial;2018-10-22T00:00:00.000Z;active
482;BKEX;https://www.bkex.com/;435891;;;;https://twitter.com/BKEXGlobal;2018-06-01T00:00:00.000Z;active
483;Hanbitco;https://www.hanbitco.com/;2911;;;https://medium.com/@hanbitco.com;https://twitter.com/HanbitcoKr;2017-11-01T00:00:00.000Z;active
485;CoinField;https://www.coinfield.com/;18787;;;https://coinfield.com/company/crypto-currency-exchange;https://twitter.com/CoinFieldEx;2018-01-01T00:00:00.000Z;active
486;Binance DEX;https://www.binance.org/en;505446;;;;https://twitter.com/BinanceChain;2019-02-20T00:00:00.000Z;active
487;VinDAX;https://vindax.com/;67359;;;https://medium.com/@VindaxExchange;https://twitter.com/VinDAXOfficial;2019-03-08T00:00:00.000Z;active
488;CoinMetro;https://coinmetro.com/;83700;;USD,EUR,GBP,AUD;https://coinmetro.com/blog/;https://twitter.com/CoinMetro;2017-12-04T00:00:00.000Z;active
489;BitGlobal;https://www.bitglobal.com/;53715;;RUB,TRY;https://medium.com/@bithumbglobal;https://twitter.com/BithumbGlobal;2019-05-14T00:00:00.000Z;active
491;SafeTrade;https://www.safe.trade/;11395;;;;https://twitter.com/safetradeex;;active
492;VELIC;https://www.velic.io/;408;;;https://medium.com/velicfinancial;https://twitter.com/velicfinancial;2018-10-01T00:00:00.000Z;active
495;Folgory;https://folgory.com/;126374;;;;https://twitter.com/Folgory1;2019-01-24T00:00:00.000Z;active
496;Exnomy;https://www.exnomy.com/;207;;;;https://twitter.com/exnomy;2018-06-01T00:00:00.000Z;active
497;BiONE;https://www.bione.info/;27;;;;https://twitter.com/BioneExchange;2018-05-01T00:00:00.000Z;active
498;Polyx;https://polyx.net;66719;;USD,EUR,RUB;https://polyx.net/en/blog;https://twitter.com/Polyxchange;2018-11-01T00:00:00.000Z;active
500;Tokenize Xchange;https://tokenize.exchange/;60312;;;https://blog.tokenize.exchange/;https://twitter.com/TokenizeXchange;2018-02-01T00:00:00.000Z;active
501;WhiteBIT;https://whitebit.com;2724950;;USD,EUR,GBP;https://medium.com/whitebit;https://twitter.com/whitebit;2018-12-01T00:00:00.000Z;active
503;Birake Network;https://birake.com/;1660;;;https://medium.com/@birakecom;https://twitter.com/birakecom;2018-12-27T00:00:00.000Z;active
504;ZG.com;https://www.zg.com/;42709;;;https://medium.com/@gaotony;https://twitter.com/ZGexchange;2018-07-01T00:00:00.000Z;active
505;CBX;https://www.cbx.one/;608;;;;https://twitter.com/cbx_one;2018-11-11T00:00:00.000Z;active
506;ChainX;https://chainx.kr/;318;;KRW;;https://twitter.com/chainxofficial;2019-03-01T00:00:00.000Z;active
513;Bitget;https://www.bitget.com;365366;SG;USD,EUR,GBP,RUB,JPY,UAH,TRY,HKD,THB,VND,IDR,MYR,SGD,PHP,INR;https://weibo.com/bitget;https://twitter.com/bitgetglobal;2018-04-05T00:00:00.000Z;active
514;Finexbox;https://www.finexbox.com/;43032;;;https://medium.com/@FinexBox.com;https://twitter.com/finexbox;2018-05-19T00:00:00.000Z;active
516;dYdX;https://trade.dydx.exchange/;95816;;;https://dydx.exchange/blog;https://twitter.com/dydxprotocol;2019-04-17T00:00:00.000Z;active
517;CoinW;https://www.coinw.com/;176780;;;https://medium.com/@CoinW_Exchange;https://twitter.com/Coinw_exchange;2017-07-01T00:00:00.000Z;active
518;Triv Pro;https://tpro.co.id/;4221;;;http://blog.triv.co.id/;;2019-02-15T00:00:00.000Z;active
520;Bitvavo;https://bitvavo.com/en;768952;;EUR;https://blog.bitvavo.com/;https://twitter.com/bitvavocom;2019-03-08T00:00:00.000Z;active
521;Bybit;http://www.bybit.com/;3621099;;USD, EUR, GBP, AUD, CAD, AED;https://blog.bybit.com/;https://twitter.com/Bybit_Official;2018-03-01T00:00:00.000Z;active
522;Deribit;https://www.deribit.com/;130045;;;https://medium.com/deribitofficial;https://twitter.com/DeribitExchange;2016-06-01T00:00:00.000Z;active
523;Beaxy;https://www.beaxy.com/;1929;;;https://medium.com/beaxy-exchange;https://twitter.com/BeaxyExchange;2019-06-10T00:00:00.000Z;active
524;FTX;https://ftx.com/;5474846;;USD,EUR,GBP,AUD,HKD,SGD,ZAR,CAD,CHF,BRL;;https://twitter.com/FTX_Official;2019-02-25T00:00:00.000Z;active
525;XT.COM;https://www.xt.com/;627599;;AUD,GBP,USD,EUR,CAD,HKD,RUB;https://weibo.com/u/6411407056?is_hot=1;https://twitter.com/XTexchange;2018-10-01T00:00:00.000Z;active
531;BTC-exchange;https://www.btc-exchange.com/;2544;;EUR;;;2013-12-19T00:00:00.000Z;active
533;BITEXBOOK;https://bitexbook.com/;12966;;USD,RUB,UAH;;https://twitter.com/bitexbook;2018-01-01T00:00:00.000Z;active
535;ExMarkets;https://exmarkets.com/;189716;;EUR;https://medium.com/@exmarkets;https://twitter.com/ex_markets;2018-09-01T00:00:00.000Z;active
537;Virtuse Exchange;https://www.virtuse.com/;466;;;https://medium.com/virtuseexchange;https://twitter.com/VirtuseExchange;2019-05-15T00:00:00.000Z;active
538;CoinFLEX;https://coinflex.com/;23409;;;https://medium.com/coinflex-official;https://twitter.com/coinflexdotcom;2019-04-15T00:00:00.000Z;active
544;MEXC;https://www.mexc.com/;1542307;;;https://t.me/MEXCEnglish;https://twitter.com/MEXC_Global;2018-04-07T00:00:00.000Z;active
549;CITEX;www.citex.info;1909;;;;https://twitter.com/Citexofficial;2018-10-30T00:00:00.000Z;active
553;LOEx;https://www.loex.io/index;207;;;https://weibo.com/6870211274/profile?topnav=1&wvr=6&sudaref=www.loex.io&display=0&retcode=6102&is_all=1;https://twitter.com/LoexGlobal;2019-01-12T00:00:00.000Z;active
554;Globitex;https://globitex.com;634;;EUR;;https://twitter.com/globitex_;2017-05-12T00:00:00.000Z;active
561;PayBito;https://www.paybito.com;2282;;USD;https://www.hashcashconsultants.com/media/;https://twitter.com/paybito;2018-06-12T00:00:00.000Z;active
562;Txbit;https://txbit.io/;24565;;;https://medium.com/@txbit/;https://twitter.com/txbit_io;2019-01-31T00:00:00.000Z;active
564;SecondBTC;https://secondbtc.com/;215;;;https://secondbtc.com/info/;https://twitter.com/secondbtcex;2018-06-15T00:00:00.000Z;active
568;CROSS exchange;https://www.crossexchange.io/;16179;;;https://en.coinmarket.media/;https://twitter.com/exchange_cross;2018-11-25T00:00:00.000Z;active
574;WBF Exchange;https://wbfex.com;927;;;https://medium.com/@WBFex;https://twitter.com/wbfex;2018-11-11T00:00:00.000Z;active
577;Serenity;https://serenity.exchange/;317;;;https://medium.com/@Serenity_financial;https://twitter.com/serenity_io;2019-05-08T00:00:00.000Z;active
583;BaseFEX;https://www.basefex.com/;791;;;https://blog.basefex.com/?lang=en;https://twitter.com/BaseFEX;2018-12-26T00:00:00.000Z;active
585;BITStorage;https://bitstorage.finance/;512;;;;https://twitter.com/BitstorageF;2018-03-05T00:00:00.000Z;active
587;IndoEx;https://international.indoex.io/;140635;;;https://international.indoex.io/blog;https://twitter.com/Indoex_LTD;2019-01-16T00:00:00.000Z;active
